date,ticker,name,sector,industry,country,marketCap,price,change,volume
2022-04-20T00:00:00.0000000,CXW,"CoreCivic, Inc.",Real Estate,REIT - Specialty,USA,1460000000.00,13.81,0.15,1838576
2022-04-20T00:00:00.0000000,ESTE,"Earthstone Energy, Inc.",Energy,Oil & Gas E&P,USA,1740000000.00,15.94,6.98,1573748
2022-04-20T00:00:00.0000000,VGR,Vector Group Ltd.,Consumer Defensive,Tobacco,USA,2030000000.00,13.17,1.15,1412751
2022-04-20T00:00:00.0000000,INSW,"International Seaways, Inc.",Industrials,Marine Shipping,USA,1070000000.00,21.65,1.64,1289988
2022-04-20T00:00:00.0000000,L,Loews Corporation,Financial,Insurance - Property & Casualty,USA,16500000000.00,67.36,2.56,1286906
2022-04-20T00:00:00.0000000,CYXT,"Cyxtera Technologies, Inc.",Technology,Information Technology Services,USA,2420000000.00,13.62,4.21,833838
2022-04-20T00:00:00.0000000,RCI,Rogers Communications Inc.,Communication Services,Telecom Services,Canada,30430000000.00,60.89,4.12,771100
2022-04-20T00:00:00.0000000,TNP,Tsakos Energy Navigation Limited,Energy,Oil & Gas Midstream,Greece,233480000.00,12.58,2.53,699534
2022-04-20T00:00:00.0000000,UTI,"Universal Technical Institute, Inc.",Consumer Defensive,Education & Training Services,USA,337280000.00,10.55,4.15,444149
2022-04-20T00:00:00.0000000,ACT,"Enact Holdings, Inc.",Financial,Insurance - Specialty,USA,3960000000.00,24.70,3.78,220832
2022-04-20T00:00:00.0000000,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Consumer Defensive,Grocery Stores,USA,516960000.00,23.12,11.15,206618
2022-04-20T00:00:00.0000000,HCKT,"The Hackett Group, Inc.",Technology,Information Technology Services,USA,753750000.00,24.12,0.46,194676
2022-04-21T00:00:00.0000000,DOW,Dow Inc.,Basic Materials,Chemicals,USA,48680000000.00,69.29,2.59,7634655
2022-04-21T00:00:00.0000000,NUE,Nucor Corporation,Basic Materials,Steel,USA,44920000000.00,174.37,3.03,6518912
2022-04-21T00:00:00.0000000,LBRT,Liberty Oilfield Services Inc.,Energy,Oil & Gas Equipment & Services,USA,3210000000.00,17.46,0.06,4243117
2022-04-21T00:00:00.0000000,IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,6040000000.00,43.01,0.02,1921480
2022-04-21T00:00:00.0000000,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Consumer Defensive,Grocery Stores,USA,516960000.00,23.50,1.64,147474
2022-04-22T00:00:00.0000000,SAIL,"SailPoint Technologies Holdings, Inc.",Technology,Software - Infrastructure,USA,6060000000.00,64.27,0.27,7917203
2022-04-22T00:00:00.0000000,ESTA,Establishment Labs Holdings Inc.,Healthcare,Medical Devices,Costa Rica,1920000000.00,81.89,3.31,833149
2022-04-25T00:00:00.0000000,CHNG,Change Healthcare Inc.,Healthcare,Health Information Services,USA,7380000000.00,23.84,0.80,5751706
2022-04-25T00:00:00.0000000,CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,USA,1360000000.00,37.28,3.82,518547
2022-04-25T00:00:00.0000000,FDUS,Fidus Investment Corporation,Financial,Asset Management,USA,495830000.00,20.94,3.20,281557
2022-04-26T00:00:00.0000000,SPTN,SpartanNash Company,Consumer Defensive,Food Distribution,USA,1350000000.00,35.34,2.46,1383627
2022-04-27T00:00:00.0000000,HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,USA,14950000000.00,21.06,3.13,13207340
2022-04-27T00:00:00.0000000,WM,"Waste Management, Inc.",Industrials,Waste Management,USA,70880000000.00,167.45,2.01,3313352
2022-04-27T00:00:00.0000000,INSW,"International Seaways, Inc.",Industrials,Marine Shipping,USA,1180000000.00,22.28,8.63,2603721
2022-04-27T00:00:00.0000000,ARLP,"Alliance Resource Partners, L.P.",Energy,Thermal Coal,USA,2540000000.00,18.16,14.86,1890626
2022-04-27T00:00:00.0000000,ARCH,"Arch Resources, Inc.",Energy,Thermal Coal,USA,3340000000.00,171.12,7.74,1878035
2022-04-27T00:00:00.0000000,BSM,"Black Stone Minerals, L.P.",Energy,Oil & Gas E&P,USA,3420000000.00,15.72,3.29,1046383
2022-04-28T00:00:00.0000000,SU,Suncor Energy Inc.,Energy,Oil & Gas Integrated,Canada,56300000000.00,36.89,12.20,19754835
2022-04-28T00:00:00.0000000,STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,Monaco,1490000000.00,24.68,4.14,1795464
2022-04-28T00:00:00.0000000,OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,USA,5920000000.00,30.48,12.51,1773851
2022-04-28T00:00:00.0000000,INSW,"International Seaways, Inc.",Industrials,Marine Shipping,USA,1180000000.00,22.34,0.27,1448246
2022-04-29T00:00:00.0000000,LNTH,"Lantheus Holdings, Inc.",Healthcare,Diagnostics & Research,USA,4920000000.00,66.41,12.33,4384211
2022-04-29T00:00:00.0000000,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,14210000000.00,259.36,3.77,1132914
2022-04-29T00:00:00.0000000,RCMT,"RCM Technologies, Inc.",Industrials,Engineering & Construction,USA,195780000.00,17.48,2.64,301445
2022-05-02T00:00:00.0000000,SWCH,"Switch, Inc.",Technology,Information Technology Services,USA,7760000000.00,31.00,3.82,4035886
2022-05-02T00:00:00.0000000,STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,Monaco,1500000000.00,25.81,4.37,1829544
2022-05-02T00:00:00.0000000,RCMT,"RCM Technologies, Inc.",Industrials,Engineering & Construction,USA,179790000.00,18.29,4.63,373994
2022-05-03T00:00:00.0000000,MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,USA,9300000000.00,25.99,5.18,5672642
2022-05-03T00:00:00.0000000,CC,The Chemours Company,Basic Materials,Specialty Chemicals,USA,6230000000.00,38.91,17.55,5210239
2022-05-03T00:00:00.0000000,VAL,Valaris Limited,Energy,Oil & Gas Drilling,Bermuda,4260000000.00,56.77,9.38,1784341
2022-05-03T00:00:00.0000000,STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,Monaco,1540000000.00,26.52,2.75,1769183
2022-05-03T00:00:00.0000000,CVI,"CVR Energy, Inc.",Energy,Oil & Gas Refining & Marketing,USA,3150000000.00,29.82,17.12,1740922
2022-05-03T00:00:00.0000000,AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,USA,4480000000.00,45.07,2.22,1481477
2022-05-03T00:00:00.0000000,TWI,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,USA,1020000000.00,16.14,16.37,1220773
2022-05-03T00:00:00.0000000,SANM,Sanmina Corporation,Technology,Electronic Components,USA,2800000000.00,43.25,5.59,1190654
2022-05-03T00:00:00.0000000,SOI,"Solaris Oilfield Infrastructure, Inc.",Energy,Oil & Gas Equipment & Services,USA,537630000.00,12.18,4.10,541515
2022-05-03T00:00:00.0000000,RCMT,"RCM Technologies, Inc.",Industrials,Engineering & Construction,USA,193160000.00,19.65,7.44,433147
2022-05-04T00:00:00.0000000,AMCR,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,20330000000.00,13.12,9.61,28907258
2022-05-04T00:00:00.0000000,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,54410000000.00,128.23,5.63,8332216
2022-05-04T00:00:00.0000000,MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,USA,9650000000.00,26.97,3.77,5646541
2022-05-04T00:00:00.0000000,CC,The Chemours Company,Basic Materials,Specialty Chemicals,USA,6650000000.00,41.51,6.68,3724800
2022-05-04T00:00:00.0000000,DK,"Delek US Holdings, Inc.",Energy,Oil & Gas Refining & Marketing,USA,2650000000.00,28.81,11.58,3007935
2022-05-04T00:00:00.0000000,SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,USA,3000000000.00,56.72,31.21,2554942
2022-05-04T00:00:00.0000000,STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,Monaco,1550000000.00,26.57,0.19,2155627
2022-05-04T00:00:00.0000000,CVI,"CVR Energy, Inc.",Energy,Oil & Gas Refining & Marketing,USA,3460000000.00,32.74,9.79,1367149
2022-05-04T00:00:00.0000000,VAL,Valaris Limited,Energy,Oil & Gas Drilling,Bermuda,4380000000.00,58.38,2.84,1150178
2022-05-04T00:00:00.0000000,AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,USA,4650000000.00,46.79,3.82,1149334
2022-05-04T00:00:00.0000000,ARLP,"Alliance Resource Partners, L.P.",Energy,Thermal Coal,USA,2580000000.00,19.61,4.92,1078360
2022-05-04T00:00:00.0000000,TWI,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,USA,1090000000.00,17.25,6.88,1064833
2022-05-04T00:00:00.0000000,IMXI,"International Money Express, Inc.",Technology,Information Technology Services,USA,827030000.00,21.42,7.80,1059232
2022-05-04T00:00:00.0000000,AMR,"Alpha Metallurgical Resources, Inc.",Basic Materials,Coking Coal,USA,3080000000.00,162.98,1.24,813914
2022-05-04T00:00:00.0000000,MUSA,Murphy USA Inc.,Consumer Cyclical,Specialty Retail,USA,6140000000.00,246.20,4.86,735886
2022-05-04T00:00:00.0000000,AZPN,"Aspen Technology, Inc.",Technology,Software - Application,USA,11580000000.00,170.02,4.57,638586
2022-05-04T00:00:00.0000000,BXC,BlueLinx Holdings Inc.,Industrials,Building Products & Equipment,USA,991770000.00,98.39,28.51,606598
2022-05-04T00:00:00.0000000,SOI,"Solaris Oilfield Infrastructure, Inc.",Energy,Oil & Gas Equipment & Services,USA,554840000.00,12.57,3.20,552044
2022-05-04T00:00:00.0000000,UTI,"Universal Technical Institute, Inc.",Consumer Defensive,Education & Training Services,USA,354010000.00,10.96,5.49,411993
2022-05-05T00:00:00.0000000,SIMO,Silicon Motion Technology Corporation,Technology,Semiconductors,Hong Kong,3110000000.00,95.18,17.22,4767627
2022-05-05T00:00:00.0000000,K,Kellogg Company,Consumer Defensive,Packaged Foods,USA,23430000000.00,70.65,4.13,3343441
2022-05-05T00:00:00.0000000,LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream,USA,642510000.00,17.09,10.76,925932
2022-05-05T00:00:00.0000000,WCC,"WESCO International, Inc.",Industrials,Industrial Distribution,USA,6940000000.00,140.19,5.76,921570
2022-05-05T00:00:00.0000000,AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,USA,4650000000.00,47.16,0.79,708771
2022-05-05T00:00:00.0000000,AMR,"Alpha Metallurgical Resources, Inc.",Basic Materials,Coking Coal,USA,3080000000.00,165.54,1.57,640557
2022-05-05T00:00:00.0000000,ZNTE,Zanite Acquisition Corp.,Financial,Shell Companies,USA,288940000.00,10.51,4.60,388528
2022-05-05T00:00:00.0000000,MGPI,"MGP Ingredients, Inc.",Consumer Defensive,Packaged Foods,USA,2160000000.00,97.25,1.85,303288
2022-05-06T00:00:00.0000000,VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,USA,11790000000.00,26.62,4.76,9738335
2022-05-06T00:00:00.0000000,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,78070000000.00,132.22,7.13,7038970
2022-05-06T00:00:00.0000000,UNM,Unum Group,Financial,Insurance - Life,USA,7570000000.00,36.31,13.79,5661077
2022-05-06T00:00:00.0000000,K,Kellogg Company,Consumer Defensive,Packaged Foods,USA,25120000000.00,72.73,3.56,5417857
2022-05-06T00:00:00.0000000,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,66080000000.00,270.18,5.34,4246890
2022-05-06T00:00:00.0000000,LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream,USA,721200000.00,17.32,0.35,1114139
2022-05-06T00:00:00.0000000,BECN,"Beacon Roofing Supply, Inc.",Industrials,Building Products & Equipment,USA,4530000000.00,63.44,1.67,960260
2022-05-06T00:00:00.0000000,BREZ,Breeze Holdings Acquisition Corp.,Financial,Shell Companies,USA,154700000.00,10.56,1.54,854156
2022-05-09T00:00:00.0000000,CPB,Campbell Soup Company,Consumer Defensive,Packaged Foods,USA,15180000000.00,51.39,3.46,6165479
2022-05-09T00:00:00.0000000,K,Kellogg Company,Consumer Defensive,Packaged Foods,USA,24480000000.00,74.53,2.47,5455260
2022-05-09T00:00:00.0000000,SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,USA,15370000000.00,145.01,2.96,1336936
2022-05-09T00:00:00.0000000,ZNTE,Zanite Acquisition Corp.,Financial,Shell Companies,USA,333830000.00,11.32,11.42,1276538
2022-05-09T00:00:00.0000000,CPSS,"Consumer Portfolio Services, Inc.",Financial,Credit Services,USA,317640000.00,15.09,7.71,486329
2022-05-10T00:00:00.0000000,XENT,"Intersect ENT, Inc.",Healthcare,Medical Devices,USA,955360000.00,28.24,1.51,2583672
2022-05-10T00:00:00.0000000,LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream,USA,726000000.00,18.15,7.65,1591651
2022-05-11T00:00:00.0000000,SWCH,"Switch, Inc.",Technology,Information Technology Services,USA,8190000000.00,33.54,9.07,35174982
2022-05-11T00:00:00.0000000,HRB,"H&R Block, Inc.",Consumer Cyclical,Personal Services,USA,4700000000.00,28.41,19.52,6457507
2022-05-11T00:00:00.0000000,SWX,"Southwest Gas Holdings, Inc.",Utilities,Utilities - Regulated Gas,USA,5970000000.00,90.70,0.96,1249509
2022-05-11T00:00:00.0000000,HURN,Huron Consulting Group Inc.,Industrials,Consulting Services,USA,1220000000.00,56.57,1.76,351422
2022-05-12T00:00:00.0000000,HRB,"H&R Block, Inc.",Consumer Cyclical,Personal Services,USA,5040000000.00,30.45,7.18,7520302
2022-05-12T00:00:00.0000000,EPAY,"Bottomline Technologies, Inc.",Technology,Software - Infrastructure,USA,2560000000.00,56.99,0.87,5001541
2022-05-12T00:00:00.0000000,HURN,Huron Consulting Group Inc.,Industrials,Consulting Services,USA,1240000000.00,57.21,1.13,211860
2022-05-13T00:00:00.0000000,HRB,"H&R Block, Inc.",Consumer Cyclical,Personal Services,USA,5340000000.00,32.31,6.11,5343160
2022-05-13T00:00:00.0000000,SFL,SFL Corporation Ltd.,Industrials,Marine Shipping,Bermuda,1490000000.00,10.87,4.92,2090962
2022-05-13T00:00:00.0000000,GO,Grocery Outlet Holding Corp.,Consumer Defensive,Grocery Stores,USA,3590000000.00,36.92,3.97,1964767
2022-05-13T00:00:00.0000000,PAG,"Penske Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,8800000000.00,115.94,6.35,640136
2022-05-13T00:00:00.0000000,DMLP,"Dorchester Minerals, L.P.",Energy,Oil & Gas E&P,USA,1020000000.00,28.11,6.52,277300
2022-05-13T00:00:00.0000000,HURN,Huron Consulting Group Inc.,Industrials,Consulting Services,USA,1270000000.00,58.86,2.88,230841
2022-05-16T00:00:00.0000000,VTNR,"Vertex Energy, Inc.",Energy,Oil & Gas Refining & Marketing,USA,783530000.00,14.11,1.95,10041458
2022-05-16T00:00:00.0000000,RTLR,Rattler Midstream LP,Energy,Oil & Gas Midstream,USA,545720000.00,14.67,14.16,8889054
2022-05-16T00:00:00.0000000,MANT,ManTech International Corporation,Technology,Software - Application,USA,3850000000.00,94.29,15.03,5848483
2022-05-16T00:00:00.0000000,HRB,"H&R Block, Inc.",Consumer Cyclical,Personal Services,USA,4900000000.00,32.59,0.87,5698437
2022-05-16T00:00:00.0000000,GFF,Griffon Corporation,Industrials,Tools & Accessories,USA,1680000000.00,30.13,23.94,3992757
2022-05-16T00:00:00.0000000,STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,Monaco,1600000000.00,29.54,4.20,2288233
2022-05-16T00:00:00.0000000,TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services,USA,998400000.00,24.96,17.29,1176137
2022-05-16T00:00:00.0000000,TNK,Teekay Tankers Ltd.,Energy,Oil & Gas Midstream,Canada,609300000.00,18.08,13.14,1072175
2022-05-16T00:00:00.0000000,SWIR,"Sierra Wireless, Inc.",Technology,Communication Equipment,Canada,727240000.00,20.82,0.97,1052382
2022-05-16T00:00:00.0000000,RCMT,"RCM Technologies, Inc.",Industrials,Engineering & Construction,USA,233230000.00,20.64,13.78,631907
2022-05-16T00:00:00.0000000,DMLP,"Dorchester Minerals, L.P.",Energy,Oil & Gas E&P,USA,1030000000.00,29.11,3.56,230556
2022-05-17T00:00:00.0000000,MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,USA,236270000000.00,93.00,0.74,17579191
2022-05-17T00:00:00.0000000,HRB,"H&R Block, Inc.",Consumer Cyclical,Personal Services,USA,5120000000.00,34.05,4.48,6490773
2022-05-17T00:00:00.0000000,GFF,Griffon Corporation,Industrials,Tools & Accessories,USA,1740000000.00,31.24,3.68,1194002
2022-05-17T00:00:00.0000000,AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,USA,4580000000.00,48.44,2.74,1175148
2022-05-17T00:00:00.0000000,TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services,USA,1070000000.00,26.65,6.77,979486
2022-05-17T00:00:00.0000000,SWX,"Southwest Gas Holdings, Inc.",Utilities,Utilities - Regulated Gas,USA,6300000000.00,93.24,1.51,950345
2022-05-17T00:00:00.0000000,TNK,Teekay Tankers Ltd.,Energy,Oil & Gas Midstream,Canada,626820000.00,18.60,2.88,895154
2022-05-17T00:00:00.0000000,EOLS,"Evolus, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,713730000.00,13.94,1.60,745251
2022-05-17T00:00:00.0000000,SWIR,"Sierra Wireless, Inc.",Technology,Communication Equipment,Canada,749600000.00,21.46,3.07,537263
2022-05-17T00:00:00.0000000,SCSC,"ScanSource, Inc.",Technology,Electronics & Computer Distribution,USA,1020000000.00,40.35,3.01,186002
2022-05-18T00:00:00.0000000,SQM,Sociedad Quimica y Minera de Chile S.A.,Basic Materials,Chemicals,Chile,22980000000.00,90.21,0.41,2741746
2022-05-18T00:00:00.0000000,NTCT,"NetScout Systems, Inc.",Technology,Software - Infrastructure,USA,2490000000.00,35.18,0.54,776063
2022-05-19T00:00:00.0000000,GOGL,Golden Ocean Group Limited,Industrials,Marine Shipping,Bermuda,2840000000.00,16.33,10.94,6306485
2022-05-19T00:00:00.0000000,SQM,Sociedad Quimica y Minera de Chile S.A.,Basic Materials,Chemicals,Chile,22980000000.00,95.47,5.83,2604128
2022-05-19T00:00:00.0000000,KRO,"Kronos Worldwide, Inc.",Basic Materials,Specialty Chemicals,USA,1890000000.00,17.97,9.04,206880
